timestamp,symbol,side,qty,price,pnl,equity
2025-10-05 21:45:57,BTC/USD,BUY,1,31719.15,-150.44,1000.0
2025-10-05 21:46:00,BTC/USD,BUY,1,31597.59,-272.0,1000.0
2025-10-05 21:46:02,BTC/USD,BUY,1,31464.02,-405.57,1000.0
2025-10-05 21:46:04,BTC/USD,BUY,1,31327.26,-542.33,1000.0
2025-10-05 21:46:06,BTC/USD,BUY,1,31321.96,-547.63,1000.0
2025-10-05 21:46:08,BTC/USD,BUY,1,31331.44,-538.15,1000.0
2025-10-05 21:46:10,BTC/USD,BUY,1,31194.18,-675.41,1000.0
2025-10-05 21:46:12,BTC/USD,BUY,1,31261.67,-607.92,1000.0
2025-10-05 21:46:14,BTC/USD,BUY,1,31341.64,-527.95,1000.0
2025-10-05 21:46:17,BTC/USD,BUY,1,31322.01,-547.58,1000.0
2025-10-05 21:46:19,BTC/USD,BUY,1,31372.77,-496.82,1000.0
2025-10-05 21:46:21,BTC/USD,BUY,1,31353.08,-516.51,1000.0
2025-10-05 21:46:23,BTC/USD,BUY,1,31453.59,-416.0,1000.0
2025-10-05 21:46:25,BTC/USD,BUY,1,31506.58,-363.01,1000.0
2025-10-05 21:46:27,BTC/USD,BUY,1,31637.31,-232.28,1000.0
2025-10-05 21:46:29,BTC/USD,BUY,1,31569.33,-300.26,1000.0
2025-10-05 21:46:31,BTC/USD,BUY,1,31673.5,-196.09,1000.0
2025-10-05 21:46:34,BTC/USD,BUY,1,31728.25,-141.34,1000.0
2025-10-05 21:46:36,BTC/USD,BUY,1,31606.19,-263.4,1000.0
2025-10-05 21:46:38,BTC/USD,BUY,1,31599.19,-270.4,1000.0
2025-10-05 21:46:40,BTC/USD,BUY,1,31703.87,-165.72,1000.0
2025-10-05 21:46:42,BTC/USD,BUY,1,31760.82,-108.77,1000.0
2025-10-05 21:46:44,BTC/USD,BUY,1,31811.34,-58.25,1000.0
2025-10-05 21:46:46,BTC/USD,BUY,1,31969.45,99.86,1000.0
2025-10-05 21:46:48,BTC/USD,BUY,1,31883.65,14.06,1000.0
2025-10-05 21:46:51,BTC/USD,BUY,1,31876.1,6.51,1000.0
2025-10-05 21:46:51,ETH/USD,SELL,1,3683.74,-83.35,1000.0
2025-10-05 21:46:53,BTC/USD,BUY,1,31744.84,-124.75,1000.0
2025-10-05 21:46:53,ETH/USD,SELL,1,3693.36,-92.97,1000.0
2025-10-05 21:46:55,BTC/USD,BUY,1,31861.7,-7.89,1000.0
2025-10-05 21:46:55,ETH/USD,SELL,1,3687.76,-87.37,1000.0
2025-10-05 21:46:57,BTC/USD,BUY,1,31704.12,-165.47,1000.0
2025-10-05 21:46:59,BTC/USD,BUY,1,31778.49,-91.1,1000.0
2025-10-05 21:46:59,ETH/USD,SELL,1,3691.35,-90.96,1000.0
2025-10-05 21:47:01,BTC/USD,BUY,1,31745.47,-124.12,1000.0
2025-10-05 21:47:01,ETH/USD,SELL,1,3705.1,-104.71,1000.0
2025-10-05 21:47:03,BTC/USD,BUY,1,31828.7,-40.89,1000.0
2025-10-05 21:47:05,BTC/USD,BUY,1,31795.06,-74.53,1000.0
2025-10-05 21:47:08,BTC/USD,BUY,1,31682.96,-186.63,1000.0
2025-10-05 21:47:10,BTC/USD,BUY,1,31831.33,-38.26,1000.0
2025-10-05 21:47:12,BTC/USD,BUY,1,31709.27,-160.32,1000.0
2025-10-05 21:47:14,BTC/USD,BUY,1,31704.54,-165.05,1000.0
2025-10-05 21:47:14,ETH/USD,SELL,1,3702.93,-102.54,1000.0
2025-10-05 21:47:16,BTC/USD,BUY,1,31602.52,-267.07,1000.0
2025-10-05 21:47:16,ETH/USD,SELL,1,3716.88,-116.49,1000.0
2025-10-05 21:47:18,BTC/USD,BUY,1,31735.18,-134.41,1000.0
2025-10-05 21:47:18,ETH/USD,SELL,1,3719.41,-119.02,1000.0
2025-10-05 21:47:20,BTC/USD,BUY,1,31712.94,-156.65,1000.0
2025-10-05 21:47:20,ETH/USD,SELL,1,3712.36,-111.97,1000.0
2025-10-05 21:47:22,BTC/USD,BUY,1,31842.92,-26.67,1000.0
2025-10-05 21:47:22,ETH/USD,SELL,1,3729.04,-128.65,1000.0
2025-10-05 21:47:25,BTC/USD,BUY,1,31707.88,-161.71,1000.0
2025-10-05 21:47:25,ETH/USD,SELL,1,3736.17,-135.78,1000.0
2025-10-05 21:47:27,BTC/USD,BUY,1,31785.49,-84.1,1000.0
2025-10-05 21:47:27,ETH/USD,SELL,1,3722.67,-122.28,1000.0
2025-10-05 21:47:29,BTC/USD,BUY,1,31811.71,-57.88,1000.0
2025-10-05 21:47:29,ETH/USD,SELL,1,3731.75,-131.36,1000.0
2025-10-05 21:47:31,BTC/USD,BUY,1,31701.06,-168.53,1000.0
2025-10-05 21:47:33,BTC/USD,BUY,1,31713.24,-156.35,1000.0
2025-10-05 21:47:35,BTC/USD,BUY,1,31802.95,-66.64,1000.0
2025-10-05 21:47:37,BTC/USD,BUY,1,31674.0,-195.59,1000.0
2025-10-05 21:47:39,BTC/USD,BUY,1,31538.47,-331.12,1000.0
2025-10-05 21:47:42,BTC/USD,BUY,1,31603.83,-265.76,1000.0
2025-10-05 21:47:44,BTC/USD,BUY,1,31572.82,-296.77,1000.0
2025-10-05 21:47:46,BTC/USD,BUY,1,31649.55,-220.04,1000.0
2025-10-05 21:47:48,BTC/USD,BUY,1,31681.0,-188.59,1000.0
2025-10-05 21:47:50,BTC/USD,BUY,1,31772.68,-96.91,1000.0
2025-10-05 21:47:52,BTC/USD,BUY,1,31844.65,-24.94,1000.0
2025-10-05 21:47:54,BTC/USD,BUY,1,31893.9,24.31,1000.0
2025-10-05 21:47:56,BTC/USD,BUY,1,31799.84,-69.75,1000.0
2025-10-05 21:47:59,BTC/USD,BUY,1,31817.16,-52.43,1000.0
2025-10-05 21:48:01,BTC/USD,BUY,1,31828.49,-41.1,1000.0
2025-10-05 21:48:03,BTC/USD,BUY,1,31885.29,15.7,1000.0
2025-10-05 21:48:05,BTC/USD,BUY,1,31730.06,-139.53,1000.0
2025-10-05 21:48:07,BTC/USD,BUY,1,31718.93,-150.66,1000.0
2025-10-05 21:48:09,BTC/USD,BUY,1,31716.64,-152.95,1000.0
2025-10-05 21:48:11,BTC/USD,BUY,1,31796.16,-73.43,1000.0
2025-10-05 21:48:11,ETH/USD,SELL,1,3747.5,-147.11,1000.0
2025-10-05 21:48:13,BTC/USD,BUY,1,31739.82,-129.77,1000.0
2025-10-05 21:48:13,ETH/USD,SELL,1,3744.52,-144.13,1000.0
2025-10-05 21:48:16,BTC/USD,BUY,1,31804.4,-65.19,1000.0
2025-10-05 21:48:18,BTC/USD,BUY,1,31821.2,-48.39,1000.0
2025-10-05 21:48:20,BTC/USD,BUY,1,31976.64,107.05,1000.0
2025-10-05 21:48:20,ETH/USD,SELL,1,3753.68,-153.29,1000.0
2025-10-05 21:48:22,BTC/USD,BUY,1,32132.4,262.81,1000.0
2025-10-05 21:48:22,ETH/USD,SELL,1,3765.2,-164.81,1000.0
2025-10-05 21:48:24,BTC/USD,BUY,1,32286.16,416.57,1000.0
2025-10-05 21:48:24,ETH/USD,SELL,1,3750.64,-150.25,1000.0
2025-10-05 21:48:26,BTC/USD,BUY,1,32237.08,367.49,1000.0
2025-10-05 21:48:28,BTC/USD,BUY,1,32394.53,524.94,1000.0
2025-10-05 21:48:31,BTC/USD,BUY,1,32285.54,415.95,1000.0
2025-10-05 21:48:33,BTC/USD,BUY,1,32213.32,343.73,1000.0
2025-10-05 21:48:35,BTC/USD,BUY,1,32167.74,298.15,1000.0
2025-10-05 21:48:37,BTC/USD,BUY,1,32286.37,416.78,1000.0
2025-10-05 21:48:39,BTC/USD,BUY,1,32266.16,396.57,1000.0
2025-10-05 21:48:41,BTC/USD,BUY,1,32368.53,498.94,1000.0
2025-10-05 21:48:43,BTC/USD,BUY,1,32416.16,546.57,1000.0
2025-10-05 21:48:45,BTC/USD,BUY,1,32317.26,447.67,1000.0
2025-10-05 21:48:48,BTC/USD,BUY,1,32470.67,601.08,1000.0
2025-10-05 21:48:50,BTC/USD,BUY,1,32410.73,541.14,1000.0
2025-10-05 21:48:52,BTC/USD,BUY,1,32520.46,650.87,1000.0
2025-10-05 21:48:54,BTC/USD,BUY,1,32474.28,604.69,1000.0
2025-10-05 21:48:56,BTC/USD,BUY,1,32348.67,479.08,1000.0
2025-10-05 21:48:58,BTC/USD,BUY,1,32348.33,478.74,1000.0
2025-10-05 21:49:00,BTC/USD,BUY,1,32458.71,589.12,1000.0
2025-10-05 21:49:02,BTC/USD,BUY,1,32389.84,520.25,1000.0
2025-10-05 21:49:04,BTC/USD,BUY,1,32368.76,499.17,1000.0
2025-10-05 21:49:07,BTC/USD,BUY,1,32342.46,472.87,1000.0
2025-10-05 21:49:09,BTC/USD,BUY,1,32502.07,632.48,1000.0
2025-10-05 21:49:11,BTC/USD,BUY,1,32455.74,586.15,1000.0
2025-10-05 21:49:13,BTC/USD,BUY,1,32464.84,595.25,1000.0
2025-10-05 21:49:15,BTC/USD,BUY,1,32319.74,450.15,1000.0
2025-10-05 21:49:17,BTC/USD,BUY,1,32461.97,592.38,1000.0
2025-10-05 21:49:19,BTC/USD,BUY,1,32343.99,474.4,1000.0
2025-10-05 21:49:21,BTC/USD,BUY,1,32357.85,488.26,1000.0
2025-10-05 21:49:24,BTC/USD,BUY,1,32315.35,445.76,1000.0
2025-10-05 21:49:26,BTC/USD,BUY,1,32190.62,321.03,1000.0
2025-10-05 21:49:26,ETH/USD,SELL,1,3740.96,-117.95,1000.0
2025-10-05 21:49:28,BTC/USD,BUY,1,32171.96,302.37,1000.0
2025-10-05 21:49:28,ETH/USD,SELL,1,3756.24,-133.23,1000.0
2025-10-05 21:49:30,BTC/USD,BUY,1,32159.32,289.73,1000.0
2025-10-05 21:49:30,ETH/USD,SELL,1,3759.23,-136.22,1000.0
2025-10-05 21:49:32,BTC/USD,BUY,1,32275.23,405.64,1000.0
2025-10-05 21:49:32,ETH/USD,SELL,1,3776.62,-153.61,1000.0
2025-10-05 21:49:34,BTC/USD,BUY,1,32354.07,484.48,1000.0
2025-10-05 21:49:34,ETH/USD,SELL,1,3758.01,-135.0,1000.0
2025-10-05 21:49:36,BTC/USD,BUY,1,32332.66,463.07,1000.0
2025-10-05 21:49:36,ETH/USD,SELL,1,3773.46,-150.45,1000.0
2025-10-05 21:49:38,BTC/USD,BUY,1,32229.96,360.37,1000.0
2025-10-05 21:49:38,ETH/USD,SELL,1,3788.53,-165.52,1000.0
2025-10-05 21:49:41,BTC/USD,BUY,1,32323.2,453.61,1000.0
2025-10-05 21:49:41,ETH/USD,SELL,1,3772.51,-149.5,1000.0
2025-10-05 21:49:43,BTC/USD,BUY,1,32195.61,326.02,1000.0
2025-10-05 21:49:43,ETH/USD,SELL,1,3773.37,-150.36,1000.0
2025-10-05 21:49:45,BTC/USD,BUY,1,32067.23,197.64,1000.0
2025-10-05 21:49:45,ETH/USD,SELL,1,3786.3,-163.29,1000.0
2025-10-05 21:49:47,BTC/USD,BUY,1,32130.78,261.19,1000.0
2025-10-05 21:49:49,BTC/USD,BUY,1,32258.28,388.69,1000.0
2025-10-05 21:49:51,BTC/USD,BUY,1,32349.68,480.09,1000.0
2025-10-05 21:49:53,BTC/USD,BUY,1,32384.52,514.93,1000.0
2025-10-05 21:49:56,BTC/USD,BUY,1,32347.96,478.37,1000.0
2025-10-05 21:49:58,BTC/USD,BUY,1,32229.62,360.03,1000.0
2025-10-05 21:49:58,ETH/USD,SELL,1,3803.68,-180.67,1000.0
2025-10-05 21:50:00,BTC/USD,BUY,1,32176.47,306.88,1000.0
2025-10-05 21:50:02,BTC/USD,BUY,1,32217.72,348.13,1000.0
2025-10-05 21:50:04,BTC/USD,BUY,1,32280.57,410.98,1000.0
2025-10-05 21:50:06,BTC/USD,BUY,1,32354.87,485.28,1000.0
2025-10-05 21:50:08,BTC/USD,BUY,1,32336.97,467.38,1000.0
2025-10-05 21:50:10,BTC/USD,BUY,1,32227.78,358.19,1000.0
2025-10-05 21:50:13,BTC/USD,BUY,1,32225.18,355.59,1000.0
2025-10-05 21:50:15,BTC/USD,BUY,1,32357.4,487.81,1000.0
2025-10-05 21:50:17,BTC/USD,BUY,1,32465.79,596.2,1000.0
2025-10-05 21:50:19,BTC/USD,BUY,1,32413.81,544.22,1000.0
2025-10-05 21:50:21,BTC/USD,BUY,1,32536.92,667.33,1000.0
2025-10-05 21:50:23,BTC/USD,BUY,1,32432.85,563.26,1000.0
2025-10-05 21:50:25,BTC/USD,BUY,1,32521.05,651.46,1000.0
2025-10-05 21:50:27,BTC/USD,BUY,1,32570.25,700.66,1000.0
2025-10-05 21:50:30,BTC/USD,BUY,1,32674.49,804.9,1000.0
2025-10-05 21:50:32,BTC/USD,BUY,1,32786.02,916.43,1000.0
2025-10-05 21:50:34,BTC/USD,BUY,1,32731.71,862.12,1000.0
2025-10-05 21:50:36,BTC/USD,BUY,1,32839.48,969.89,1000.0
2025-10-05 21:50:38,BTC/USD,BUY,1,32996.18,1126.59,1000.0
2025-10-05 21:50:40,BTC/USD,BUY,1,32885.8,1016.21,1000.0
2025-10-05 21:50:42,BTC/USD,BUY,1,32975.12,1105.53,1000.0
2025-10-05 21:50:44,BTC/USD,BUY,1,33007.04,1137.45,1000.0
2025-10-05 21:50:47,BTC/USD,BUY,1,33114.15,1244.56,1000.0
2025-10-05 21:50:49,BTC/USD,BUY,1,33251.39,1381.8,1000.0
2025-10-05 21:50:51,BTC/USD,BUY,1,33108.95,1239.36,1000.0
2025-10-05 21:50:53,BTC/USD,BUY,1,33134.25,1264.66,1000.0
2025-10-05 21:50:55,BTC/USD,BUY,1,33259.62,1390.03,1000.0
2025-10-05 21:50:55,ETH/USD,SELL,1,3790.14,-160.19,1000.0
2025-10-05 21:50:57,BTC/USD,BUY,1,33375.87,1506.28,1000.0
2025-10-05 21:50:57,ETH/USD,SELL,1,3800.25,-170.3,1000.0
2025-10-05 21:50:59,BTC/USD,BUY,1,33280.22,1410.63,1000.0
2025-10-05 21:50:59,ETH/USD,SELL,1,3815.46,-185.51,1000.0
2025-10-05 21:51:01,BTC/USD,BUY,1,33264.93,1395.34,1000.0
2025-10-05 21:51:01,ETH/USD,SELL,1,3814.56,-184.61,1000.0
2025-10-05 21:51:04,BTC/USD,BUY,1,33260.1,1390.51,1000.0
2025-10-05 21:51:04,ETH/USD,SELL,1,3816.52,-186.57,1000.0
2025-10-05 21:51:06,BTC/USD,BUY,1,33217.37,1347.78,1000.0
2025-10-05 21:51:06,ETH/USD,SELL,1,3828.82,-198.87,1000.0
2025-10-05 21:51:08,BTC/USD,BUY,1,33209.7,1340.11,1000.0
2025-10-05 21:51:08,ETH/USD,SELL,1,3840.9,-210.95,1000.0
2025-10-05 21:51:10,BTC/USD,BUY,1,33063.57,1193.98,1000.0
2025-10-05 21:51:10,ETH/USD,SELL,1,3842.48,-212.53,1000.0
2025-10-05 21:51:12,BTC/USD,BUY,1,33005.75,1136.16,1000.0
2025-10-05 21:51:12,ETH/USD,SELL,1,3826.35,-196.4,1000.0
2025-10-05 21:51:14,BTC/USD,BUY,1,33142.39,1272.8,1000.0
2025-10-05 21:51:16,BTC/USD,BUY,1,33192.4,1322.81,1000.0
2025-10-05 21:51:18,BTC/USD,BUY,1,33209.71,1340.12,1000.0
2025-10-05 21:51:21,BTC/USD,BUY,1,33198.99,1329.4,1000.0
2025-10-05 21:51:23,BTC/USD,BUY,1,33296.73,1427.14,1000.0
2025-10-05 21:51:23,ETH/USD,SELL,1,3841.77,-211.82,1000.0
2025-10-05 21:51:25,BTC/USD,BUY,1,33158.24,1288.65,1000.0
2025-10-05 21:51:25,ETH/USD,SELL,1,3848.68,-218.73,1000.0
2025-10-05 21:51:27,BTC/USD,BUY,1,33084.38,1214.79,1000.0
2025-10-05 21:51:27,ETH/USD,SELL,1,3861.12,-231.17,1000.0
2025-10-05 21:51:29,BTC/USD,BUY,1,32945.22,1075.63,1000.0
2025-10-05 21:51:29,ETH/USD,SELL,1,3857.55,-227.6,1000.0
2025-10-05 21:51:31,BTC/USD,BUY,1,32902.53,1032.94,1000.0
2025-10-05 21:51:31,ETH/USD,SELL,1,3867.12,-237.17,1000.0
2025-10-05 21:51:33,BTC/USD,BUY,1,32826.38,956.79,1000.0
2025-10-05 21:51:33,ETH/USD,SELL,1,3882.37,-252.42,1000.0
2025-10-05 21:51:35,BTC/USD,BUY,1,32893.71,1024.12,1000.0
2025-10-05 21:51:35,ETH/USD,SELL,1,3883.08,-253.13,1000.0
2025-10-05 21:51:38,BTC/USD,BUY,1,32896.16,1026.57,1000.0
2025-10-05 21:51:40,BTC/USD,BUY,1,32814.37,944.78,1000.0
2025-10-05 21:51:40,ETH/USD,SELL,1,3885.86,-255.91,1000.0
2025-10-05 21:51:42,BTC/USD,BUY,1,32894.01,1024.42,1000.0
2025-10-05 21:51:44,BTC/USD,BUY,1,32859.28,989.69,1000.0
2025-10-05 21:51:46,BTC/USD,BUY,1,32942.45,1072.86,1000.0
2025-10-05 21:51:48,BTC/USD,BUY,1,32881.92,1012.33,1000.0
2025-10-05 21:51:50,BTC/USD,BUY,1,32889.63,1020.04,1000.0
2025-10-05 21:51:52,BTC/USD,BUY,1,32863.31,993.72,1000.0
2025-10-05 21:51:55,BTC/USD,BUY,1,32962.24,1092.65,1000.0
2025-10-05 21:51:57,BTC/USD,BUY,1,32868.98,999.39,1000.0
2025-10-05 21:51:59,BTC/USD,BUY,1,33015.2,1145.61,1000.0
2025-10-05 21:52:01,BTC/USD,BUY,1,32859.87,990.28,1000.0
2025-10-05 21:52:03,BTC/USD,BUY,1,32749.03,879.44,1000.0
2025-10-05 21:52:05,BTC/USD,BUY,1,32831.08,961.49,1000.0
2025-10-05 21:52:07,BTC/USD,BUY,1,32697.25,827.66,1000.0
2025-10-05 21:52:09,BTC/USD,BUY,1,32823.67,954.08,1000.0
2025-10-05 21:52:12,BTC/USD,BUY,1,32835.73,966.14,1000.0
2025-10-05 21:52:14,BTC/USD,BUY,1,32685.96,816.37,1000.0
2025-10-05 21:52:16,BTC/USD,BUY,1,32652.25,782.66,1000.0
2025-10-05 21:52:18,BTC/USD,BUY,1,32527.68,658.09,1000.0
2025-10-05 21:52:20,BTC/USD,BUY,1,32673.4,803.81,1000.0
2025-10-05 21:52:22,BTC/USD,BUY,1,32520.88,651.29,1000.0
2025-10-05 21:52:24,BTC/USD,BUY,1,32441.14,571.55,1000.0
2025-10-05 21:52:26,BTC/USD,BUY,1,32412.42,542.83,1000.0
2025-10-05 21:53:22,ETH/USD,SELL,1,3881.69,-62.22,1000.0
2025-10-05 21:53:26,ETH/USD,SELL,1,3880.02,-60.55,1000.0
2025-10-05 21:53:32,ETH/USD,SELL,1,3886.11,-66.64,1000.0
2025-10-05 21:53:34,ETH/USD,SELL,1,3883.99,-64.52,1000.0
2025-10-05 21:53:37,ETH/USD,SELL,1,3892.41,-72.94,1000.0
2025-10-05 21:53:39,ETH/USD,SELL,1,3892.76,-73.29,1000.0
2025-10-05 21:53:41,ETH/USD,SELL,1,3904.97,-85.5,1000.0
2025-10-05 21:53:43,ETH/USD,SELL,1,3923.98,-104.51,1000.0
2025-10-05 21:53:45,ETH/USD,SELL,1,3936.48,-117.01,1000.0
2025-10-05 21:53:47,ETH/USD,SELL,1,3937.27,-117.8,1000.0
2025-10-05 21:54:36,BTC/USD,BUY,1,32933.5,944.1,1000.0
2025-10-05 21:54:38,BTC/USD,BUY,1,32850.72,861.32,1000.0
2025-10-05 21:54:40,BTC/USD,BUY,1,32929.32,939.92,1000.0
2025-10-05 21:54:42,BTC/USD,BUY,1,33081.5,1092.1,1000.0
2025-10-05 21:54:45,BTC/USD,BUY,1,33056.13,1066.73,1000.0
2025-10-05 21:54:47,BTC/USD,BUY,1,33043.78,1054.38,1000.0
2025-10-05 21:54:49,BTC/USD,BUY,1,32892.12,902.72,1000.0
2025-10-05 21:54:51,BTC/USD,BUY,1,32889.23,899.83,1000.0
2025-10-05 21:54:53,BTC/USD,BUY,1,33015.66,1026.26,1000.0
2025-10-05 21:54:55,BTC/USD,BUY,1,32965.97,976.57,1000.0
2025-10-05 21:54:55,ETH/USD,BUY,1,3916.61,-41.35,1000.0
2025-10-05 21:54:57,BTC/USD,BUY,1,32826.63,837.23,1000.0
2025-10-05 21:54:57,ETH/USD,BUY,1,3912.67,-45.29,1000.0
2025-10-05 21:54:59,BTC/USD,BUY,1,32978.78,989.38,1000.0
2025-10-05 21:54:59,ETH/USD,BUY,1,3896.13,-61.83,1000.0
2025-10-05 21:55:02,BTC/USD,BUY,1,32921.04,931.64,1000.0
2025-10-05 21:55:02,ETH/USD,BUY,1,3883.63,-74.33,1000.0
2025-10-05 21:55:04,BTC/USD,BUY,1,32800.94,811.54,1000.0
2025-10-05 21:55:04,ETH/USD,BUY,1,3895.29,-62.67,1000.0
2025-10-05 21:55:06,BTC/USD,BUY,1,32755.72,766.32,1000.0
2025-10-05 21:55:08,BTC/USD,BUY,1,32833.88,844.48,1000.0
2025-10-05 21:55:10,BTC/USD,BUY,1,32815.41,826.01,1000.0
2025-10-05 21:55:10,ETH/USD,BUY,1,3890.9,-67.06,1000.0
2025-10-05 21:55:12,BTC/USD,BUY,1,32731.02,741.62,1000.0
2025-10-05 21:55:14,BTC/USD,BUY,1,32784.44,795.04,1000.0
2025-10-05 21:55:14,ETH/USD,BUY,1,3887.27,-70.69,1000.0
2025-10-05 21:55:16,BTC/USD,BUY,1,32796.0,806.6,1000.0
2025-10-05 21:55:19,BTC/USD,BUY,1,32939.2,949.8,1000.0
2025-10-05 21:55:21,BTC/USD,BUY,1,32854.04,864.64,1000.0
2025-10-05 21:55:23,BTC/USD,BUY,1,32756.2,766.8,1000.0
2025-10-05 21:55:25,BTC/USD,BUY,1,32901.54,912.14,1000.0
2025-10-05 21:55:27,BTC/USD,BUY,1,32957.05,967.65,1000.0
2025-10-05 21:55:29,BTC/USD,BUY,1,32839.14,849.74,1000.0
2025-10-05 21:55:31,BTC/USD,BUY,1,32911.06,921.66,1000.0
2025-10-05 21:55:33,BTC/USD,BUY,1,32840.45,851.05,1000.0
2025-10-05 21:55:36,BTC/USD,BUY,1,32925.08,935.68,1000.0
2025-10-05 21:55:38,BTC/USD,BUY,1,33056.25,1066.85,1000.0
2025-10-05 21:55:40,BTC/USD,BUY,1,32965.41,976.01,1000.0
2025-10-05 21:55:42,BTC/USD,BUY,1,32862.66,873.26,1000.0
2025-10-05 21:55:44,BTC/USD,BUY,1,32750.95,761.55,1000.0
2025-10-05 21:55:46,BTC/USD,BUY,1,32796.61,807.21,1000.0
2025-10-05 21:55:48,BTC/USD,BUY,1,32902.53,913.13,1000.0
2025-10-05 21:55:50,BTC/USD,BUY,1,32899.47,910.07,1000.0
2025-10-05 21:55:53,BTC/USD,BUY,1,32906.13,916.73,1000.0
2025-10-05 21:55:55,BTC/USD,BUY,1,32929.27,939.87,1000.0
2025-10-05 21:55:57,BTC/USD,BUY,1,32783.25,793.85,1000.0
2025-10-05 21:55:59,BTC/USD,BUY,1,32765.02,775.62,1000.0
2025-10-05 21:56:01,BTC/USD,BUY,1,32841.8,852.4,1000.0
2025-10-05 21:56:03,BTC/USD,BUY,1,32933.31,943.91,1000.0
2025-10-05 21:56:05,BTC/USD,BUY,1,32986.95,997.55,1000.0
2025-10-05 21:56:07,BTC/USD,BUY,1,33110.19,1120.79,1000.0
2025-10-05 21:56:09,BTC/USD,BUY,1,33113.21,1123.81,1000.0
2025-10-05 21:56:12,BTC/USD,BUY,1,33221.13,1231.73,1000.0
2025-10-05 21:56:14,BTC/USD,BUY,1,33097.37,1107.97,1000.0
2025-10-05 21:56:16,BTC/USD,BUY,1,32993.67,1004.27,1000.0
2025-10-05 21:56:18,BTC/USD,BUY,1,33024.77,1035.37,1000.0
2025-10-05 21:56:20,BTC/USD,BUY,1,32885.15,895.75,1000.0
2025-10-05 21:56:22,BTC/USD,BUY,1,32807.15,817.75,1000.0
2025-10-05 21:56:24,BTC/USD,BUY,1,32740.61,751.21,1000.0
2025-10-05 21:56:26,BTC/USD,BUY,1,32582.06,592.66,1000.0
2025-10-05 21:56:29,BTC/USD,BUY,1,32714.53,725.13,1000.0
2025-10-05 21:56:31,BTC/USD,BUY,1,32622.84,633.44,1000.0
2025-10-05 21:56:33,BTC/USD,BUY,1,32616.96,627.56,1000.0
2025-10-05 21:56:35,BTC/USD,BUY,1,32767.52,778.12,1000.0
2025-10-05 21:56:37,BTC/USD,BUY,1,32751.78,762.38,1000.0
2025-10-05 21:56:39,BTC/USD,BUY,1,32718.38,728.98,1000.0
2025-10-05 21:56:41,BTC/USD,BUY,1,32764.31,774.91,1000.0
2025-10-05 21:56:41,ETH/USD,BUY,1,3926.79,-47.35,1000.0
2025-10-05 21:56:44,BTC/USD,BUY,1,32854.29,864.89,1000.0
2025-10-05 21:56:44,ETH/USD,BUY,1,3929.81,-44.33,1000.0
2025-10-05 21:56:46,BTC/USD,BUY,1,32863.99,874.59,1000.0
2025-10-05 21:56:46,ETH/USD,BUY,1,3926.94,-47.2,1000.0
2025-10-05 21:56:48,BTC/USD,BUY,1,32723.57,734.17,1000.0
2025-10-05 21:56:48,ETH/USD,BUY,1,3920.72,-53.42,1000.0
2025-10-05 21:56:50,BTC/USD,BUY,1,32665.55,676.15,1000.0
2025-10-05 21:56:52,BTC/USD,BUY,1,32782.44,793.04,1000.0
2025-10-05 21:56:54,ETH/USD,BUY,1,3920.71,-53.43,1000.0
2025-10-05 21:56:56,ETH/USD,BUY,1,3902.38,-71.76,1000.0
2025-10-05 21:57:20,BTC/USD,BUY,1,33249.61,1109.75,1000.0
2025-10-05 21:57:22,BTC/USD,BUY,1,33100.0,960.14,1000.0
2025-10-05 21:57:24,BTC/USD,BUY,1,33138.88,999.02,1000.0
2025-10-05 21:57:26,BTC/USD,BUY,1,33209.55,1069.69,1000.0
2025-10-05 21:57:28,BTC/USD,BUY,1,33149.09,1009.23,1000.0
2025-10-05 21:57:30,BTC/USD,BUY,1,33222.2,1082.34,1000.0
2025-10-05 21:57:32,BTC/USD,BUY,1,33242.31,1102.45,1000.0
2025-10-05 21:57:35,BTC/USD,BUY,1,33246.79,1106.93,1000.0
2025-10-05 21:57:37,BTC/USD,BUY,1,33176.29,1036.43,1000.0
2025-10-05 21:57:39,BTC/USD,BUY,1,33172.17,1032.31,1000.0
2025-10-05 21:57:41,BTC/USD,BUY,1,33255.04,1115.18,1000.0
2025-10-05 21:57:43,BTC/USD,BUY,1,33381.98,1242.12,1000.0
2025-10-05 21:57:45,BTC/USD,BUY,1,33455.41,1315.55,1000.0
2025-10-05 21:57:45,ETH/USD,SELL,1,3942.86,-45.12,1000.0
2025-10-05 21:57:47,BTC/USD,BUY,1,33486.46,1346.6,1000.0
2025-10-05 21:57:47,ETH/USD,SELL,1,3943.99,-46.25,1000.0
2025-10-05 21:57:49,BTC/USD,BUY,1,33372.75,1232.89,1000.0
2025-10-05 21:57:49,ETH/USD,SELL,1,3949.63,-51.89,1000.0
2025-10-05 21:57:52,BTC/USD,BUY,1,33309.56,1169.7,1000.0
2025-10-05 21:57:54,BTC/USD,BUY,1,33409.31,1269.45,1000.0
2025-10-05 21:57:56,BTC/USD,BUY,1,33566.99,1427.13,1000.0
2025-10-05 21:57:58,BTC/USD,BUY,1,33601.2,1461.34,1000.0
2025-10-05 21:58:00,BTC/USD,BUY,1,33539.58,1399.72,1000.0
2025-10-05 21:58:02,BTC/USD,BUY,1,33657.82,1517.96,1000.0
2025-10-05 21:58:04,BTC/USD,BUY,1,33495.62,1355.76,1000.0
2025-10-05 21:58:06,BTC/USD,BUY,1,33394.93,1255.07,1000.0
